ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 1
Never claim moves to line 4	[((net_state==4))]
2099:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2101:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2103:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2103:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2104:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2104:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2106:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2108:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2110:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2112:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2114:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2114:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2115:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2115:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2117:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2119:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2121:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2121:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2123:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2125:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2125:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2127:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2129:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2131:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2131:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2132:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2132:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2134:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2136:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2138:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2140:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2142:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2143:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2145:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2145:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2146:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2147:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2148:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2149:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2150:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2151:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2152:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2154:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2156:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2156:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2157:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2157:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2157:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2159:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2161:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2163:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2165:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2167:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2169:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2171:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2171:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2173:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2175:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2175:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2177:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2179:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2181:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2183:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2185:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2185:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2186:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2186:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2188:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2190:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2192:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2192:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2194:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2196:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2196:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2198:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2200:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2202:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2202:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2203:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2203:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2205:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2207:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2209:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2211:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2213:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2214:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2216:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2216:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2217:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2218:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2219:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2220:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2221:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2222:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2223:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2225:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2227:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2227:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2228:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2228:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2228:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2230:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2232:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2234:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2236:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2238:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2240:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2242:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2242:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2244:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2246:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2246:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2248:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2250:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2252:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2254:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2256:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2256:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2257:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2257:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2259:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2261:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2263:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2263:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2265:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2267:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2267:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2269:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2271:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2273:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2273:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2274:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2274:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2276:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2278:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2280:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2282:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2284:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2285:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2287:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2287:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2288:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2289:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2290:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2291:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2292:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2293:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2294:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2296:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2298:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2298:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2299:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2299:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2299:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2301:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2303:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2305:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2307:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2309:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2311:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2313:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2313:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2315:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2317:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2317:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2319:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2321:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2323:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2325:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2327:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2327:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2328:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2328:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2330:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2332:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2334:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2334:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2336:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2338:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2338:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2340:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2342:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2344:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2344:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2345:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2345:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2347:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2349:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2351:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2353:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2355:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2356:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2358:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2358:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2359:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2360:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2361:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2362:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2363:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2364:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2365:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2367:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2369:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2369:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2370:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2370:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2370:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2372:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2374:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2376:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2378:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2380:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2382:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2384:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2384:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2386:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2388:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2388:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2390:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2392:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2394:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2396:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2398:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2398:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2399:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2399:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2401:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2403:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2405:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2407:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2409:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2409:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2410:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2410:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2412:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2414:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2416:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2416:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2418:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2420:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2420:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2422:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2424:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2426:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2427:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2429:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2429:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2430:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2431:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2432:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2433:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2434:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2435:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2436:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2438:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2440:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2440:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2441:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2441:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2443:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2445:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2447:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2447:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2449:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2451:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2451:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2453:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2455:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2456:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2458:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2460:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2460:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2461:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2461:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2461:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2463:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2465:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2467:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2469:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2471:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2473:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2475:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2475:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2477:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2479:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2479:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2481:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2483:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2485:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
