ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 3
Never claim moves to line 38	[((net_state==4))]
1864:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1866:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1868:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1868:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1870:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1870:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1872:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1874:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1874:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1876:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1878:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1878:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1879:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1880:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1881:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1882:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1883:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1884:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1885:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1887:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1889:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1890:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1892:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1894:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1894:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1895:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1895:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1895:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1897:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1899:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1901:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1903:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1905:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1905:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1906:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1906:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1908:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
1910:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
1912:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
1914:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
1916:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
1918:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
1920:	proc  2 (Receiver:1) Model_net.pml:169 (state 56)	[else]
1922:	proc  2 (Receiver:1) Model_net.pml:169 (state 57)	[(1)]
1924:	proc  2 (Receiver:1) Model_net.pml:174 (state 64)	[else]
1926:	proc  2 (Receiver:1) Model_net.pml:174 (state 65)	[(1)]
1928:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1930:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1932:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1932:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1933:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1933:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1935:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1937:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1939:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1939:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1941:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1941:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1943:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1945:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1945:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1947:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1949:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1951:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1951:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1952:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1952:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1954:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1956:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1958:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1958:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1960:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1960:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1962:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1964:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1964:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1966:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1968:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1970:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1970:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1971:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1971:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1973:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1975:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1977:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1977:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1979:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1979:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1981:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1983:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1983:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1985:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1987:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1989:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1989:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1990:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1990:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1992:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
1994:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
1996:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
1998:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2000:	proc  2 (Receiver:1) Model_net.pml:154 (state 37)	[((rcpBuffer[recvNum]!=5))]
2002:	proc  2 (Receiver:1) Model_net.pml:155 (state 38)	[(1)]
2004:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2004:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2005:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2006:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2007:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2008:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2009:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2010:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2011:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2013:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2015:	proc  2 (Receiver:1) Model_net.pml:174 (state 64)	[else]
2017:	proc  2 (Receiver:1) Model_net.pml:174 (state 65)	[(1)]
2019:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2019:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2021:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2021:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2023:	proc  2 (Receiver:1) Model_net.pml:89 (state 95)	[(((rcpBuffer[lastNum]!=5)&&(rcpBuffer[lastNum]!=1)))]
2025:	proc  2 (Receiver:1) Model_net.pml:95 (state 104)	[else]
2027:	proc  2 (Receiver:1) Model_net.pml:95 (state 105)	[(1)]
2027:	proc  2 (Receiver:1) Model_net.pml:97 (state 108)	[rcpBuffer[lastNum] = 5]
2027:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2029:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2031:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2032:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2034:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2036:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2036:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2037:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2037:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2037:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2039:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2039:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2040:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2041:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2042:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2043:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2044:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2045:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2046:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2048:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2050:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2052:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2054:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2056:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2058:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2058:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2059:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2059:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2059:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2061:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2063:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2065:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2067:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2069:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2069:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2070:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2070:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2072:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2074:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2076:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2078:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2080:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2080:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2081:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2081:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2083:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2085:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2087:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2087:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2089:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2089:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2091:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2093:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2093:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2095:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2097:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2099:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2099:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2100:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2100:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2102:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2104:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2106:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2108:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2110:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2111:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2113:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2113:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2114:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2115:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2116:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2117:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2118:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2119:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2120:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2122:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2124:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2124:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2125:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2125:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2125:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2127:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2129:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2131:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2133:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2135:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2135:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2136:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2136:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2138:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2140:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2142:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2142:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2144:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2144:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2146:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2148:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2148:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2150:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2152:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2154:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2154:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2155:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2155:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2157:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2159:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2161:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2163:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2165:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2166:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2168:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2168:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2169:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2170:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2171:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2172:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2173:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2174:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2175:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2177:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2179:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2179:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2180:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2180:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2180:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2182:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2184:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2186:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2188:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2190:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2190:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2191:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2191:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2193:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2195:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2197:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2197:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2199:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2199:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2201:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2203:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2203:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2205:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2207:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2209:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2209:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2210:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2210:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2212:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2214:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2216:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2218:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2220:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2221:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2223:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2223:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2224:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2225:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2226:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2227:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2228:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
