ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 9
Never claim moves to line 185	[((net_state==4))]
11639:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
11639:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
11640:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
11641:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
11642:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
11643:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
11644:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
11645:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
11646:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
11648:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
11650:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11650:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11651:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
11651:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11653:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
11655:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
11657:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11659:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11661:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11661:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11662:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
11662:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
11662:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11664:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
11666:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
11668:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
11670:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
11672:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
11674:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
11676:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
11676:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
11678:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
11680:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
11680:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
11682:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
11684:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
11686:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11688:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11690:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11690:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11691:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
11691:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11693:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
11695:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
11697:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
11697:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
11699:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
11701:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
11701:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
11703:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
11705:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11707:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
11708:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
11710:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
11710:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
11711:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
11712:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
11713:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
11714:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
11715:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
11716:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
11717:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
11719:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
11721:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11721:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11722:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
11722:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11724:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
11726:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
11728:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
11730:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
11732:	proc  2 (Receiver:1) Model_net.pml:154 (state 37)	[((rcpBuffer[recvNum]!=5))]
11734:	proc  2 (Receiver:1) Model_net.pml:155 (state 38)	[(1)]
11736:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
11737:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
11739:	proc  2 (Receiver:1) Model_net.pml:174 (state 64)	[else]
11741:	proc  2 (Receiver:1) Model_net.pml:174 (state 65)	[(1)]
11743:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
11743:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
11745:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
11747:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
11747:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
11749:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
11749:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
11750:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
11751:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
11752:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
11753:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
11754:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
11755:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
11756:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
11758:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
11760:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
11762:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11764:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11764:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11765:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
11765:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
11765:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11767:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
11769:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
11771:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
11773:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
11775:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
11777:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
11779:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
11779:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
11781:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
11783:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
11783:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
11785:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
11787:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
11789:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11791:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11793:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11793:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11794:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
11794:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
11794:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11796:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
11798:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
11800:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
11802:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
11804:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
11806:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
11808:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
11808:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
11810:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
11812:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
11812:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
11814:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
11816:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
11818:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11820:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11822:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11822:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11823:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
11823:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11825:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
11827:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
11829:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11831:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11833:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
11834:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
11836:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
11836:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
11837:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
11838:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
11839:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
11840:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
11841:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
11842:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
11843:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
11845:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
11847:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11847:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11848:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
11848:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
11848:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11850:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
11852:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
11854:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
11856:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
11858:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
11860:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
11862:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
11862:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
11864:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
11866:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
11866:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
11868:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
11870:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
11872:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11874:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11876:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11876:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11877:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
11877:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11879:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
11881:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
11883:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11885:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11887:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11887:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11888:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
11888:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11890:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
11892:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
11894:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
11894:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
11896:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
11898:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
11898:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
11900:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
11902:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11904:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
11905:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
11907:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
11907:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
11908:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
11909:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
11910:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
11911:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
11912:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
11913:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
11914:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
11916:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
11918:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11918:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11919:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
11919:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
11919:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11921:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
11923:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
11925:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
11927:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
11929:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
11931:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
11933:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
11933:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
11935:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
11937:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
11937:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
11939:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
11941:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
11943:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11945:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11947:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11947:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11948:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
11948:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11950:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
11952:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
11954:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
11956:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11958:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11958:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11959:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
11959:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11961:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
11963:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
11965:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
11965:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
11967:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
11969:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
11969:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
11971:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
11973:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
11975:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
11976:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
11978:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
11978:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
11979:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
11980:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
11981:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
11982:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
11983:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
11984:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
11985:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
11987:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
11989:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
11989:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
11990:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
11990:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
11990:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
11992:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
11994:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
11996:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
11998:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
12000:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
12002:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
12004:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
12004:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
12006:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
12008:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
12008:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
12010:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
12012:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
12014:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
12016:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
12018:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
12018:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
12019:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
12019:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
12021:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
12023:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
12025:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
12027:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
12029:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
