ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 2
Never claim moves to line 21	[((net_state==4))]
2773:	proc  2 (Receiver:1) Model_net.pml:182 (state 75)	[else]
2775:	proc  2 (Receiver:1) Model_net.pml:182 (state 76)	[(1)]
2777:	proc  2 (Receiver:1) Model_net.pml:185 (state 79)	[(track_sublink)]
2779:	proc  2 (Receiver:1) Model_net.pml:185 (state 80)	[net_state = 1]
2781:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2783:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2785:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2785:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2786:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2786:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2786:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2788:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2790:	proc  2 (Receiver:1) Model_net.pml:176 (state 68)	[else]
2792:	proc  2 (Receiver:1) Model_net.pml:182 (state 75)	[else]
2794:	proc  2 (Receiver:1) Model_net.pml:182 (state 76)	[(1)]
2796:	proc  2 (Receiver:1) Model_net.pml:185 (state 79)	[(track_sublink)]
2798:	proc  2 (Receiver:1) Model_net.pml:185 (state 80)	[net_state = 1]
2800:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2802:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2804:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2804:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2805:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2805:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2805:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2807:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2809:	proc  2 (Receiver:1) Model_net.pml:176 (state 68)	[else]
2811:	proc  2 (Receiver:1) Model_net.pml:182 (state 75)	[else]
2813:	proc  2 (Receiver:1) Model_net.pml:182 (state 76)	[(1)]
2815:	proc  2 (Receiver:1) Model_net.pml:185 (state 79)	[(track_sublink)]
2817:	proc  2 (Receiver:1) Model_net.pml:185 (state 80)	[net_state = 1]
2819:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2821:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2823:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2823:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2824:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2824:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2826:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2828:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2830:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2832:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2834:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2834:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2835:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2835:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2837:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2839:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2841:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2843:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2845:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2845:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2846:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2846:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2848:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2850:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2852:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2852:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2854:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2854:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2856:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2858:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2858:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2860:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2862:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2864:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2864:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2865:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2865:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2867:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2869:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2871:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2873:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2875:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2875:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2876:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2876:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2878:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2880:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2882:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2884:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2886:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2887:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2889:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2889:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2890:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2890:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2892:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2894:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2896:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2896:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2898:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2898:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2900:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2902:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2902:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2904:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2906:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2908:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2908:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2909:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2909:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2911:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2913:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2915:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2915:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2917:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2917:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2919:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2921:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2921:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2923:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2925:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2927:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2927:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2928:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2928:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2930:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2932:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2934:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2934:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2936:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2936:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2938:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2940:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2940:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2942:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2944:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2946:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2946:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2947:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2948:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2949:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2950:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2951:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2952:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2953:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2955:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2957:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2957:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2958:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2958:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2960:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2962:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2964:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2966:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2968:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2968:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2969:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2969:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2969:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2971:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2972:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2974:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2974:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2975:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2976:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2977:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2978:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2979:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2980:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2981:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2983:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2985:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2986:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2988:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2988:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2989:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2990:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2991:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2992:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2993:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2994:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2995:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2997:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2999:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
3000:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
3002:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
3002:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
3003:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
3004:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
3005:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
3006:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
3007:	proc  1 (Sender:1) Model_net.pml:26 (state 10)	[time = 2]
3008:	proc  1 (Sender:1) Model_net.pml:29 (state 13)	[((time>0))]
3008:	proc  1 (Sender:1) Model_net.pml:30 (state 14)	[x = 0]
3009:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
3010:	proc  1 (Sender:1) Model_net.pml:32 (state 16)	[(((timeBuffer[x]>0)&&(timeBuffer[x]<3)))]
3011:	proc  1 (Sender:1) Model_net.pml:35 (state 19)	[else]
3012:	proc  1 (Sender:1) Model_net.pml:35 (state 20)	[timeBuffer[x] = (timeBuffer[x]+time)]
3012:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
3013:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
3014:	proc  1 (Sender:1) Model_net.pml:32 (state 16)	[(((timeBuffer[x]>0)&&(timeBuffer[x]<3)))]
3015:	proc  1 (Sender:1) Model_net.pml:35 (state 19)	[else]
3016:	proc  1 (Sender:1) Model_net.pml:35 (state 20)	[timeBuffer[x] = (timeBuffer[x]+time)]
3016:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
3017:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
3018:	proc  1 (Sender:1) Model_net.pml:32 (state 16)	[(((timeBuffer[x]>0)&&(timeBuffer[x]<3)))]
3019:	proc  1 (Sender:1) Model_net.pml:35 (state 19)	[else]
3020:	proc  1 (Sender:1) Model_net.pml:35 (state 20)	[timeBuffer[x] = (timeBuffer[x]+time)]
3020:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
3021:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
3022:	proc  1 (Sender:1) Model_net.pml:32 (state 16)	[(((timeBuffer[x]>0)&&(timeBuffer[x]<3)))]
3023:	proc  1 (Sender:1) Model_net.pml:35 (state 19)	[else]
3024:	proc  1 (Sender:1) Model_net.pml:35 (state 20)	[timeBuffer[x] = (timeBuffer[x]+time)]
3024:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
3025:	proc  1 (Sender:1) Model_net.pml:39 (state 27)	[else]
3026:	proc  1 (Sender:1) Model_net.pml:39 (state 31)	[break]
3027:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
3029:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
3031:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
3033:	proc  2 (Receiver:1) Model_net.pml:176 (state 68)	[else]
3035:	proc  2 (Receiver:1) Model_net.pml:182 (state 75)	[else]
3037:	proc  2 (Receiver:1) Model_net.pml:182 (state 76)	[(1)]
3039:	proc  2 (Receiver:1) Model_net.pml:185 (state 79)	[(track_sublink)]
3041:	proc  2 (Receiver:1) Model_net.pml:185 (state 80)	[net_state = 1]
3043:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
3045:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
3047:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
3047:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
3048:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
3048:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
3048:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
3050:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
3052:	proc  2 (Receiver:1) Model_net.pml:176 (state 68)	[else]
3054:	proc  2 (Receiver:1) Model_net.pml:182 (state 75)	[else]
3056:	proc  2 (Receiver:1) Model_net.pml:182 (state 76)	[(1)]
3058:	proc  2 (Receiver:1) Model_net.pml:185 (state 79)	[(track_sublink)]
3060:	proc  2 (Receiver:1) Model_net.pml:185 (state 80)	[net_state = 1]
3062:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
3064:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
3066:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
3066:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
3067:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
3067:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
3067:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
3069:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
3071:	proc  2 (Receiver:1) Model_net.pml:176 (state 68)	[else]
3073:	proc  2 (Receiver:1) Model_net.pml:182 (state 75)	[else]
3075:	proc  2 (Receiver:1) Model_net.pml:182 (state 76)	[(1)]
3077:	proc  2 (Receiver:1) Model_net.pml:185 (state 79)	[(track_sublink)]
3079:	proc  2 (Receiver:1) Model_net.pml:185 (state 80)	[net_state = 1]
3081:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
3083:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
3085:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
3085:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
3086:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
3086:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
3086:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
3088:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
3090:	proc  2 (Receiver:1) Model_net.pml:176 (state 68)	[else]
3092:	proc  2 (Receiver:1) Model_net.pml:182 (state 75)	[else]
3094:	proc  2 (Receiver:1) Model_net.pml:182 (state 76)	[(1)]
3096:	proc  2 (Receiver:1) Model_net.pml:185 (state 79)	[(track_sublink)]
3098:	proc  2 (Receiver:1) Model_net.pml:185 (state 80)	[net_state = 1]
3100:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
3102:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
3104:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
3104:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
3105:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
3105:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
3107:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
3109:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
3111:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
3111:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
3113:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
3113:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
3115:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
3117:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
3117:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
3119:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
3121:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
3123:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
3123:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
3124:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
3124:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
3126:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
3128:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
3130:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
3132:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
3134:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
3134:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
3135:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
3135:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
3137:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
3139:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
3141:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
3141:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
3143:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
