ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 7
Never claim moves to line 128	[((net_state==4))]
1834:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1834:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1834:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1836:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
1838:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
1840:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
1842:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
1844:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
1846:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
1848:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
1848:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
1850:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
1852:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
1852:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
1854:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
1856:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
1858:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1860:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1861:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1863:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1865:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1865:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1866:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1866:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1868:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1870:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1872:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1872:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1874:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
1876:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
1876:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1878:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1880:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1880:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1881:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1882:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1883:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1884:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1885:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1886:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1887:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1889:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1891:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1892:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1894:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1896:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1896:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1897:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1897:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1897:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1899:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
1901:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
1903:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
1905:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
1907:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
1909:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
1911:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
1911:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
1913:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
1915:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
1915:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
1917:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
1919:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
1921:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1923:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1925:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1925:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1926:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1926:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1928:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1930:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1932:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1934:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1936:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1936:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1937:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1937:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1939:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1941:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1943:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1943:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1945:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
1947:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
1947:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1949:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1951:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1951:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1952:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1953:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1954:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1955:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1956:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1957:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1958:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1960:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1962:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1963:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1965:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1967:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1967:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1968:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1968:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1968:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1970:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
1972:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
1974:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
1976:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
1978:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
1980:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
1982:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
1982:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
1984:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
1986:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
1986:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
1988:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
1990:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
1992:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1994:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1996:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1996:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1997:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1997:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1999:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2001:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2003:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2005:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2007:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2007:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2008:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2008:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2010:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2012:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2014:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2014:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2016:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2018:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2018:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2020:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2022:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2022:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2023:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2024:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2025:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2026:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2027:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2028:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2029:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2031:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2033:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2034:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2036:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2038:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2038:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2039:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2039:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2039:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2041:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2043:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2045:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2047:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2049:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2051:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2053:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2053:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2055:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2057:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2057:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2059:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2061:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2063:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2065:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2067:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2067:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2068:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2068:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2070:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2072:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2074:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2076:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2078:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2078:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2079:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2079:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2081:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2083:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2085:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2085:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2087:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
2089:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
2089:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2091:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2093:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2093:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2094:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2095:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2096:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2097:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2098:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2099:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2100:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2102:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2104:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2105:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2107:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2109:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2109:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2110:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2110:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2110:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2112:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2114:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2116:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2118:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2120:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2122:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2124:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2124:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2126:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2128:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2128:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2130:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2132:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2134:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2136:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2138:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2138:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2139:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2139:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2141:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2143:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2145:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2147:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2147:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2148:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2149:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2150:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2151:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2152:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2153:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2154:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2156:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2158:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2160:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2160:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2161:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2161:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2161:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2163:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
2165:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
2167:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
2169:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
2171:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
2173:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
2175:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
2175:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
2177:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
2179:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
2179:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
2181:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
2183:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
2185:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2187:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2189:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2189:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2190:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2190:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2192:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2194:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2196:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2198:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2200:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2200:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2201:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2201:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2203:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2205:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2207:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2207:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2209:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2209:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2211:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2213:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2213:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2215:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2217:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2219:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2219:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2220:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
