ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 5
Never claim moves to line 80	[((net_state==4))]
891:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
892:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
893:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
894:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
895:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
897:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
899:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
900:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
902:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
904:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
904:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
905:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
905:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
905:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
907:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
909:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
911:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
913:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
915:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
915:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
916:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
916:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
918:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
920:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
922:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
924:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
926:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
926:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
927:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
927:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
929:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
931:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
933:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
933:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
935:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
935:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
937:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
939:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
939:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
941:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
943:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
943:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
944:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
945:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
946:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
947:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
948:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
949:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
950:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
952:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
954:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
955:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
957:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
959:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
959:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
960:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
960:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
960:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
962:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
964:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
966:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
968:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
970:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
970:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
971:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
971:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
973:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
975:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
977:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
979:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
981:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
981:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
982:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
982:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
984:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
986:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
988:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
988:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
990:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
990:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
992:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
994:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
994:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
996:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
998:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
998:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
999:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1000:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1001:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1002:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1003:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1004:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1005:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1007:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1009:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1010:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1012:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1014:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1014:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1015:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1015:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1015:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1017:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1019:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1021:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1023:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1025:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1025:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1026:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1026:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1028:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1030:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1032:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1034:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1034:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1035:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1036:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1037:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1038:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1039:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1040:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1041:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1043:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1045:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1047:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1047:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1048:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1048:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1048:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1050:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1052:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1054:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1056:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1058:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1058:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1059:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1059:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1061:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1063:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1065:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1067:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1069:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1069:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1070:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1070:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1072:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1074:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1076:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1076:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1078:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1078:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1080:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1082:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1082:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1084:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1086:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1088:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1089:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1091:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1091:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1092:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1093:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1094:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1095:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1096:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1097:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1098:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1100:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1102:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1102:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1103:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1103:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1103:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1105:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1107:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1109:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1111:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1113:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1113:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1114:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1114:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1116:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1118:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1120:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1122:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1124:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1124:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1125:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1125:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1127:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1129:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1131:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1131:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1133:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1133:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1135:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1137:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1137:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1139:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1141:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1143:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1144:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1146:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1146:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1147:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1148:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1149:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1150:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1151:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1152:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1153:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1155:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1157:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1157:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1158:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1158:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1158:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1160:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1162:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1164:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1166:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1168:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1168:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1169:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1169:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1171:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1173:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1175:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1177:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1179:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1179:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1180:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1180:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1182:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1184:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1186:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1186:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1188:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1188:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1190:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1192:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1192:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1194:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1196:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1198:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1199:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1201:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1201:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1202:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1203:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1204:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1205:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1206:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1207:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1208:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1210:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1212:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1212:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1213:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1213:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1213:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1215:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1217:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1219:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1221:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1223:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1223:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1224:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1224:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1226:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1228:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1230:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1232:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1234:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1234:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1235:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1235:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1237:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1239:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1241:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1241:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1243:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1243:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1245:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1247:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1247:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1249:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1251:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
