ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 8
Never claim moves to line 153	[((net_state==4))]
5998:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
5999:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
6000:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
6001:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
6002:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
6004:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
6006:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6008:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6008:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6009:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
6009:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6011:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6013:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6015:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6017:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6019:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6019:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6020:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
6020:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
6020:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6022:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
6024:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
6026:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
6028:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
6030:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
6032:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
6034:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
6034:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
6036:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
6038:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
6038:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
6040:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
6042:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
6044:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6046:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
6047:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
6049:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
6049:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
6050:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
6051:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
6052:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
6053:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
6054:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
6055:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
6056:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
6058:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
6060:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6062:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6062:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6063:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
6063:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6065:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6067:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6069:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6071:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6073:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6073:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6074:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
6074:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
6074:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6076:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
6078:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
6080:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
6082:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
6084:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
6086:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
6088:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
6088:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
6090:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
6092:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
6092:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
6094:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
6096:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
6098:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6100:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
6101:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
6103:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
6103:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
6104:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
6105:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
6106:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
6107:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
6108:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
6109:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
6110:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
6112:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
6114:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6116:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6116:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6117:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
6117:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
6117:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6119:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
6121:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
6123:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
6125:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
6127:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
6129:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
6131:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
6131:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
6133:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
6135:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
6135:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
6137:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
6139:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
6141:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6143:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6145:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6145:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6146:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
6146:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6148:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6150:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6152:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6154:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6156:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6156:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6157:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
6157:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6159:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6161:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6163:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
6163:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
6165:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
6165:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
6167:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
6169:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
6169:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
6171:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
6173:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6175:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6175:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6176:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
6176:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6178:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6180:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6182:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
6182:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
6184:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
6184:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
6186:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
6188:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
6188:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
6190:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
6192:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6194:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6194:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6195:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
6195:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6197:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6199:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6201:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
6201:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
6203:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
6203:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
6205:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
6207:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
6207:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
6209:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
6211:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6213:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6213:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6214:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
6214:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6216:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6218:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6220:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
6220:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
6222:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
6222:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
6224:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
6226:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
6227:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
6229:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
6229:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
6230:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
6231:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
6232:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
6233:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
6234:	proc  1 (Sender:1) Model_net.pml:25 (state 9)	[time = 1]
6235:	proc  1 (Sender:1) Model_net.pml:29 (state 13)	[((time>0))]
6235:	proc  1 (Sender:1) Model_net.pml:30 (state 14)	[x = 0]
6236:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
6237:	proc  1 (Sender:1) Model_net.pml:32 (state 16)	[(((timeBuffer[x]>0)&&(timeBuffer[x]<3)))]
6238:	proc  1 (Sender:1) Model_net.pml:35 (state 19)	[else]
6239:	proc  1 (Sender:1) Model_net.pml:35 (state 20)	[timeBuffer[x] = (timeBuffer[x]+time)]
6239:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
6240:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
6241:	proc  1 (Sender:1) Model_net.pml:32 (state 16)	[(((timeBuffer[x]>0)&&(timeBuffer[x]<3)))]
6242:	proc  1 (Sender:1) Model_net.pml:35 (state 19)	[else]
6243:	proc  1 (Sender:1) Model_net.pml:35 (state 20)	[timeBuffer[x] = (timeBuffer[x]+time)]
6243:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
6244:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
6245:	proc  1 (Sender:1) Model_net.pml:37 (state 23)	[else]
6246:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
6247:	proc  1 (Sender:1) Model_net.pml:30 (state 15)	[((x<=3))]
6248:	proc  1 (Sender:1) Model_net.pml:37 (state 23)	[else]
6249:	proc  1 (Sender:1) Model_net.pml:30 (state 26)	[x = (x+1)]
6250:	proc  1 (Sender:1) Model_net.pml:39 (state 27)	[else]
6251:	proc  1 (Sender:1) Model_net.pml:39 (state 31)	[break]
6252:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
6254:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
6254:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
6256:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
6258:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
6260:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
6261:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
6263:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6265:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6265:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6266:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
6266:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
6266:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6268:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
6270:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
6272:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
6274:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
6276:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
6278:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
6280:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
6280:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
6282:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
6284:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
6284:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
6286:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
6288:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
6290:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6292:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6294:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6294:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6295:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
6295:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6297:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6299:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6301:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6303:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
6303:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
6304:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
6305:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
6306:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
6307:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
6308:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
6309:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
6310:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
6312:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
6314:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6316:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6316:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6317:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
6317:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
6317:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6319:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
6321:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
6323:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
6325:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
6327:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
6329:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
6331:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
6331:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
6333:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
6335:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
6335:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
6337:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
6339:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
6341:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6343:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6345:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6345:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6346:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
6346:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6348:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6350:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6352:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
6354:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
6356:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
6356:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
6357:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
6357:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
6359:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
6361:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
6363:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
6363:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
6365:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
6367:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
6367:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
6369:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
6370:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
6372:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
