ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 6
Never claim moves to line 104	[((net_state==4))]
1562:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1564:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1566:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1568:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1570:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1572:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1572:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1573:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1573:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1575:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1577:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1579:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1581:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1583:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1583:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1584:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1584:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1586:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1588:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1590:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1590:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1592:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1592:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1594:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1596:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1596:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1598:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1600:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1602:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1603:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1605:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1605:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1606:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1607:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1608:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1609:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1610:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1611:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1612:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1614:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1616:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1616:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1617:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1617:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1617:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1619:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1621:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1623:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1625:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1627:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1627:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1628:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1628:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1630:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1632:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1634:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1636:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1638:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1638:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1639:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1639:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1641:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1643:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1645:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1645:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1647:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1647:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1649:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1651:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1651:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1653:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1655:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1657:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1658:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1660:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1660:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1661:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1662:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1663:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1664:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1665:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1666:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1667:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1669:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1671:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1671:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1672:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1672:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1674:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1676:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1678:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1680:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1682:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1682:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1683:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1683:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1683:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1685:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1687:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1689:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1691:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1692:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1694:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1696:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1696:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1697:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1697:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1699:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1701:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1703:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1703:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1705:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1705:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1707:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1709:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1709:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1711:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1713:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1713:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1714:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1715:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1716:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1717:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1718:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1719:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1720:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1722:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1724:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1725:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1727:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1729:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1729:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1730:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1730:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1730:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1732:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1734:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1736:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1738:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1740:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1740:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1741:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1741:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1743:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1745:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1747:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1749:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1751:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1751:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1752:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1752:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1754:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1756:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1758:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1758:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1760:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1760:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1762:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1764:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1764:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1766:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1768:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1768:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1769:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1770:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1771:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1772:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1773:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1774:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1775:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1777:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1779:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1780:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1782:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1784:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1784:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1785:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1785:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1785:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1787:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1789:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1791:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1793:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1795:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1795:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1796:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1796:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1798:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1800:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1802:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1804:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1806:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1806:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1807:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1807:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1809:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1811:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1813:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1813:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1815:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1815:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1817:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1819:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1819:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1821:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1823:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1823:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1824:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1825:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1826:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1827:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1828:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1829:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1830:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1832:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1834:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1835:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1837:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1839:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1839:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1840:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1840:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1840:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1842:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1844:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1846:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1848:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1850:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1850:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1851:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1851:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1853:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1855:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1857:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1859:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1861:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1861:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1862:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
1862:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1864:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
1866:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
1868:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
1868:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
1870:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
1870:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
1872:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
1874:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
1874:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
1876:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
1878:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
1878:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
1879:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
1880:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
1881:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
1882:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
1883:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
1884:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
1885:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
1887:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
1889:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
1890:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
1892:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1894:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1894:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1895:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
1895:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
1895:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1897:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
1899:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
1901:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
1903:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
1905:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
1905:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
1906:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
1906:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
1908:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
1910:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
1912:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
1914:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
1916:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
1918:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
1920:	proc  2 (Receiver:1) Model_net.pml:169 (state 56)	[else]
1922:	proc  2 (Receiver:1) Model_net.pml:169 (state 57)	[(1)]
1924:	proc  2 (Receiver:1) Model_net.pml:174 (state 64)	[else]
1926:	proc  2 (Receiver:1) Model_net.pml:174 (state 65)	[(1)]
1928:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
